epoch,phase,cls_loss,box_loss,total_loss,kd_loss,map50,map_50_95,ap50_class_0,ap50_class_1,ap50_95_class_0,ap50_95_class_1
1,1,1.590373261107339,1.0570433404710557,10.995115068223742,2.2721034950680203,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0.9032904969321357,1.0566936665111117,10.44776815838284,2.0709205004904003,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1.3368628091282315,1.0621793535020616,10.60819149017334,1.9734149045414395,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1.0772503978676267,1.0467395385106404,10.290501488579643,1.9013297226693895,0.0,0.0,0.0,0.0,0.0,0.0
5,1,1.2795032759507496,0.7621323217948278,8.252158641815186,1.8964146441883512,0.0,0.0,0.0,0.0,0.0,0.0
6,1,0.9530947903792063,0.5346705367167791,6.40921417872111,1.9226377871301439,0.016931219026446342,0.002896898263861658,0.033862438052892685,0.0,0.005793796527723316,0.0
7,1,0.7186497946580251,0.5488604572084215,6.381980790032281,1.9062024421162076,0.06098113814368844,0.010688597365515307,0.11202200502157211,0.009940271265804768,0.019260398671031,0.002116796059999615
8,1,0.545433877242936,0.5034821861320071,5.932402796215481,1.8835694789886475,0.02219124266412109,0.0031034054003612256,0.04382085055112839,0.0005616347771137953,0.006131618656218052,7.519214450439904e-05
9,1,0.600298210978508,0.5133108281426959,5.992558346854316,1.8425779541333516,0.23933805339038372,0.12423485859762877,0.4497000575065613,0.02897604927420616,0.2364270392805338,0.012042677914723753
10,1,0.5583700372113122,0.508314256866773,5.892666763729519,1.801124844286177,0.2598211169242859,0.14902027739444748,0.5196422338485718,0.0,0.29804055478889496,0.0
11,1,0.5388717254002889,0.5038432743814256,5.840109957589044,1.7918494542439778,0.20153835974633694,0.10960848281974904,0.3876052498817444,0.01547146961092949,0.21417895816266536,0.005038007476832718
12,1,0.5506296472416984,0.4926140093141132,5.729049576653375,1.7591296633084614,0.1842758245766163,0.1149826746826875,0.34780818223953247,0.020743466913700104,0.22457962658954783,0.005385722775827162
13,1,0.5460126664903429,0.4839940518140793,5.633797221713596,1.7308355172475178,0.17596430610865355,0.08891534586982744,0.33664512634277344,0.015283485874533653,0.17325210571289062,0.004578586026764242
14,1,0.5900983545515273,0.5047925313313802,5.789055347442627,1.7080621189541287,0.25206997245550156,0.06547209777636454,0.4598761200904846,0.044263824820518494,0.11864655737299472,0.012297638179734349
15,1,0.5822638786501355,0.4913102520836724,5.6811694039238825,1.705210526784261,0.23098974488675594,0.10673827663995325,0.4269103407859802,0.03506914898753166,0.20516214482486247,0.00831440845504403
16,1,0.5107328742742538,0.49795333875550163,5.684788597954644,1.6947720845540364,0.3188373073935509,0.16642313721968094,0.5614084005355835,0.07626621425151825,0.30467871730215845,0.028167557137203404
17,1,0.49145883652899003,0.4926684863037533,5.616785844167073,1.6760428216722276,0.09710890054702759,0.017962634086143226,0.17870035767555237,0.015517443418502808,0.029938010437763295,0.005987257734523155
18,1,0.4926285081439548,0.4988570892148548,5.650577147801717,1.662834730413225,0.2479089475236833,0.1558846959262155,0.4847153127193451,0.011102582328021526,0.30890015452168884,0.0028692373307421803
19,1,0.46434114542272353,0.48396483063697815,5.503792100482517,1.6418852806091309,0.2628384232521057,0.11758909956843126,0.5256768465042114,0.0,0.23517819913686253,0.0
20,1,0.434014982647366,0.4868800590435664,5.486770656373766,1.618162751197815,0.32717636972665787,0.18610865304945037,0.5979022979736328,0.05645044147968292,0.35346257612109183,0.018754729977808894
21,1,0.4422493394878175,0.48693450291951496,5.4884617063734265,1.6153282523155212,0.12861468410119414,0.01994444890297018,0.24716073274612427,0.010068635456264019,0.03651371910236776,0.003375178703572601
22,1,0.45031563109821743,0.4873139245642556,5.505146609412299,1.6251343687375386,0.06367202382534742,0.012935149365512188,0.10253600776195526,0.024808039888739586,0.016470960155129433,0.009399338575894945
23,1,0.4450111670626534,0.4879428644975026,5.4866464667850074,1.604569435119629,0.37723562121391296,0.16638167649507524,0.6965030431747437,0.057968199253082275,0.30975112598389387,0.023012227006256582
24,1,0.4728693763415019,0.474464679757754,5.390393892923991,1.5954740974638197,0.3829776756465435,0.1589194819873228,0.721777081489563,0.04417826980352402,0.30890373047441244,0.008935233500233153
25,1,0.42652615904808044,0.4753631618287828,5.364003234439426,1.5855165256394281,0.3772660233080387,0.07451597623876297,0.6873100399971008,0.06722200661897659,0.13569020703434945,0.013341745443176478
26,1,0.4320312605963813,0.47983333468437195,5.402015129725139,1.5872494247224596,0.21849687956273556,0.08081377701601014,0.41210198402404785,0.024891775101423264,0.1540948800742626,0.007532673957757652
27,1,0.4453761594163047,0.4706307848294576,5.335385799407959,1.5829668839772542,0.46173282712697983,0.30836778140510435,0.8614858984947205,0.0619797557592392,0.5964457388967276,0.020289823913481088
28,1,0.4073363675011529,0.47042181756761337,5.292619148890178,1.560787300268809,0.36689265817403793,0.22843364141881467,0.6568741798400879,0.07691113650798798,0.4373959156218916,0.019471367215737702
29,1,0.43426230053106946,0.4805269738038381,5.37077612347073,1.5496925976541307,0.33783867210149765,0.16862143595753878,0.6345674991607666,0.0411098450422287,0.32528428663499653,0.011958585280081025
30,1,0.43396829730934566,0.4689408308929867,5.279190407858954,1.5451500482029386,0.4210343435406685,0.258867108495906,0.7762311697006226,0.06583751738071442,0.4925267116399482,0.0252075053518638
31,1,0.43573512302504647,0.488869309425354,5.425725751452976,1.5413382980558608,0.072698675096035,0.010067829230683856,0.10784313082695007,0.037554219365119934,0.01082210597814992,0.009313552483217791
32,1,0.4131809075673421,0.4849188294675615,5.390763176812066,1.547281523545583,0.34051362017635256,0.21576525976561242,0.6778600215911865,0.0031672187615185976,0.43086327239871025,0.0006672471325146034
33,1,0.4158090303341548,0.47340505487389034,5.296313047409058,1.5378706786367629,0.42469899356365204,0.1965193537871528,0.7560552358627319,0.09334275126457214,0.368293983489275,0.02474472408503061
34,1,0.40141384138001335,0.4796564214759403,5.325884845521715,1.5277547571394179,0.3923894092440605,0.23640680075932324,0.734417200088501,0.050361618399620056,0.46028794650919735,0.01252565500944911
35,1,0.4047565311193466,0.45994161234961617,5.177096022499932,1.5251556171311274,0.3197097945958376,0.17774592508139903,0.6027787327766418,0.03664085641503334,0.3462848082417622,0.009207041921035853
36,1,0.4085625244511498,0.46736393372217816,5.227098120583428,1.5175874100791082,0.4660544414073229,0.21017651731526713,0.8782862424850464,0.05382264032959938,0.4076448334148154,0.012708201215718872
37,1,0.41496973401970333,0.46361707482073045,5.1984437306722,1.5138307412465413,0.41602854430675507,0.2414169733878225,0.7689814567565918,0.06307563185691833,0.4691350263543427,0.01369892042130232
38,1,0.41974128782749176,0.4705764800310135,5.245143519507514,1.505949272049798,0.4630983490496874,0.22217881426186067,0.8716554045677185,0.054541293531656265,0.43169463230296967,0.012662996220751666
39,1,0.40600137246979606,0.46931564807891846,5.2196098168691,1.4967417981889513,0.4194647930562496,0.15485907023539766,0.7705437541007996,0.06838583201169968,0.2963520895689726,0.013366050901822746
40,1,0.3912704951233334,0.4620999942223231,5.154533863067627,1.4931486513879564,0.3882263358682394,0.24566106675265473,0.7441028952598572,0.03234977647662163,0.4825644792988896,0.00875765420641983
41,1,0.4085627413458294,0.4612037307686276,5.158413277732001,1.495103935400645,0.36870748177170753,0.1375681018398609,0.7033672332763672,0.03404773026704788,0.26409201361238954,0.011044190067332238
42,1,0.41151632534133065,0.4422077255116569,5.010320107142131,1.4880040884017944,0.46701206266880035,0.2337471263786938,0.867651104927063,0.06637302041053772,0.44774898551404474,0.019745267243342822
43,1,0.4095762372016907,0.45149610108799404,5.0669858190748425,1.4759769241015117,0.40584749542176723,0.2344300211960217,0.7703831195831299,0.04131187126040459,0.4577237176708877,0.011136324721155689
44,1,0.4072515302234226,0.4407583872477214,4.986920595169067,1.4776069521903992,0.38381972536444664,0.1956274042791847,0.7144159078598022,0.053223542869091034,0.37795221065171064,0.013302597906658775
45,1,0.4142756445540322,0.4533400386571884,5.079457494947645,1.4722693827417161,0.4374413527548313,0.217749549401924,0.7877893447875977,0.08709336072206497,0.41180434692651036,0.023694751877337696
46,1,0.40702179239855873,0.4493946217828327,5.046203401353624,1.4722327921125624,0.34899821877479553,0.2176548484596424,0.6168973445892334,0.08109909296035767,0.42015757265035064,0.015152124268934131
47,1,0.40322763721148175,0.44410835868782467,4.998548136817084,1.4661216470930312,0.42914482578635216,0.2609371243433998,0.7976811528205872,0.06060849875211716,0.5034613287076354,0.018412919979164145
48,1,0.3948715262942844,0.43233151568306816,4.905642800860935,1.4657206270429823,0.45020345970988274,0.2835515173828753,0.8241673111915588,0.07623960822820663,0.5419437843374908,0.02515925042825984
49,1,0.3942202097839779,0.4503118130895827,5.0369888411627874,1.462540136443244,0.4308933690190315,0.21119388160441305,0.8415517210960388,0.02023501694202423,0.416723451577127,0.005664311631699092
50,1,0.4054899397823546,0.4408720135688782,4.9643665419684515,1.4550813966327243,0.33564444072544575,0.06584752532653511,0.6248945593833923,0.04639432206749916,0.11433314979076385,0.017361900862306358
51,1,0.4052955110867818,0.4346465203497145,4.918945709864299,1.4564490119616191,0.43293920904397964,0.2402856288885232,0.7974156141281128,0.0684628039598465,0.46242586374282835,0.018145394034218044
52,1,0.38475698232650757,0.4194186164273156,4.78535254796346,1.447334388891856,0.37329343147575855,0.25996592759620396,0.7193884253501892,0.027198437601327896,0.5115589383989573,0.008372916793450712
53,1,0.4081900599930022,0.431499214635955,4.890079047944811,1.449739886654748,0.40687038004398346,0.2805334379663691,0.7714971899986267,0.04224357008934021,0.5456731878221035,0.015393688110634685
54,1,0.400736724336942,0.4344373593727748,4.905458476808336,1.446809901131524,0.43514224141836166,0.2769669237764901,0.8202451467514038,0.05003933608531952,0.5423997652018443,0.01153408235113602
55,1,0.3960755699210697,0.4293416357702679,4.864467726813422,1.4463677472538419,0.44928928278386593,0.2468887177106808,0.84889817237854,0.04968039318919182,0.48263054359704255,0.011146891824319027
56,1,0.4226025740305583,0.43844227492809296,4.9498500559065075,1.4502316514650981,0.3943365514278412,0.18399313096306286,0.7206213474273682,0.06805175542831421,0.3375031065195799,0.030483155406545847
57,1,0.4136334906021754,0.44403402010599774,4.987383868959215,1.4503120051489935,0.34971034713089466,0.22227481411991903,0.6573404669761658,0.04208022728562355,0.4324498899281025,0.012099738311735563
58,1,0.39727399084303117,0.42251717547575635,4.808903800116645,1.4413879712422688,0.44068140909075737,0.28799687715763866,0.8248688578605652,0.056493960320949554,0.5644813850522041,0.011512369263073197
59,1,0.3874521652857463,0.4242880294720332,4.811235639784071,1.4353493650754292,0.3985743783414364,0.26285684717586266,0.7353301048278809,0.06181865185499191,0.5073329735547304,0.018380720796994866
60,1,0.39974826243188644,0.42894017861949074,4.8510649469163685,1.4341394901275635,0.3975689969956875,0.25179863556986676,0.7400127649307251,0.05512522906064987,0.4899391527171247,0.013658118422608823
61,1,0.3936884966161516,0.4282182339164946,4.841379960378011,1.43289895190133,0.44458747655153275,0.29797347878920843,0.8463572859764099,0.04281766712665558,0.5820251520723104,0.013921805506106466
62,1,0.3804623501168357,0.42896107501453823,4.836565732955933,1.4291265341970656,0.45886097103357315,0.2798215845701634,0.8730204701423645,0.0447014719247818,0.5478043422102928,0.011838826930033974
63,1,0.3759772744443681,0.40104958249462974,4.621608787112766,1.4257482886314392,0.4006204679608345,0.2621887672845332,0.7382156848907471,0.06302525103092194,0.5033947257325053,0.020982808836561163
64,1,0.3891671631071303,0.41145049697822994,4.70506673389011,1.4246043960253398,0.488459300249815,0.32171673979028126,0.9118055701255798,0.06511303037405014,0.6188532836735249,0.024580195907037704
65,1,0.39241358306672836,0.41574108600616455,4.736672030554877,1.4224070641729567,0.4346466138958931,0.2841228986857459,0.8149861097335815,0.05430711805820465,0.5524638466536999,0.015781950717791916
66,1,0.38191048635376823,0.4186534219317966,4.75118531121148,1.4203293720881145,0.45133371464908123,0.27664818085031584,0.8437601327896118,0.058907296508550644,0.5336913101607934,0.019605051539838315
67,1,0.3947521299123764,0.41726460225052303,4.749028338326348,1.4221677713923984,0.4501235857605934,0.2857573815213982,0.8288846015930176,0.07136256992816925,0.5478295266628266,0.023685236379969866
68,1,0.3848428229490916,0.41061421235402423,4.693765481313069,1.421737511952718,0.46293194219470024,0.2884391247294843,0.8678203225135803,0.05804356187582016,0.5615592127665877,0.015319036692380905
69,1,0.38866853879557717,0.4035722381538815,4.636640177832709,1.415514138009813,0.44692497700452805,0.2852573645926896,0.822411835193634,0.07143811881542206,0.5512058097869158,0.019308919398463333
70,1,0.37508341670036316,0.40636321902275085,4.652782864040798,1.417517066001892,0.43825644068419933,0.28328699865087403,0.8177580237388611,0.05875485762953758,0.5484803605824708,0.018093636719277127
71,1,0.3931216150522232,0.40467695395151776,4.646282593409221,1.4146445989608765,0.46849091351032257,0.2855197317985585,0.866368293762207,0.07061353325843811,0.5509152887156233,0.02012417488149367
72,1,0.3945095290740331,0.4149783518579271,4.724841276804606,1.4152489105860393,0.43951259553432465,0.2792559562076349,0.8108958601951599,0.06812933087348938,0.5413382306694985,0.01717368174577132
73,1,0.3863597694370482,0.4133218460612827,4.707803911632961,1.4147101375791762,0.43892984464764595,0.2748296688208939,0.8003843426704407,0.07747534662485123,0.5314523175358772,0.018207020105910486
74,1,0.38870058125919765,0.411825246281094,4.697346501880222,1.4143068591753643,0.46457839012145996,0.2950331797590479,0.8324468731880188,0.09670990705490112,0.5666699014604092,0.023396458057686687
75,1,0.38786572383509743,0.4241306450631883,4.7914276123046875,1.4165149132410686,0.45669201761484146,0.2933297361996665,0.8343539834022522,0.07903005182743073,0.5662565976381302,0.02040287476120284
76,1,0.38416534827815163,0.4093774159749349,4.677280770407783,1.4148674143685236,0.4514797702431679,0.28789364425465463,0.8269795179367065,0.07598002254962921,0.5529164096340538,0.022870878875255584
77,1,0.3781169139676624,0.4108876321050856,4.682277838389079,1.4115621381335788,0.45179206132888794,0.2910725000132516,0.8213993906974792,0.08218473196029663,0.5586297288537025,0.023515271172800566
78,1,0.3804142094320721,0.40884101390838623,4.670566134982639,1.4140514466497633,0.43745191395282745,0.2858748516184278,0.8065204620361328,0.0683833658695221,0.5501013115048409,0.021648391732014716
79,1,0.37145930528640747,0.3989209896988339,4.587700208028157,1.4100631409221225,0.4477025084197521,0.288657004286506,0.8177578449249268,0.07764717191457748,0.5548060078173875,0.02250800075562438
80,1,0.36811553438504535,0.40373703340689343,4.622570196787517,1.4104846583472357,0.4495417959988117,0.28976080488646405,0.8213993906974792,0.0776842013001442,0.5569297529757022,0.022591856797225772
